item,itemLabel
http://www.wikidata.org/entity/Q98972028,Q98972028
http://www.wikidata.org/entity/Q98972029,Q98972029
http://www.wikidata.org/entity/Q98972034,Q98972034
http://www.wikidata.org/entity/Q98972035,Q98972035
http://www.wikidata.org/entity/Q98972033,Q98972033
http://www.wikidata.org/entity/Q98972038,Q98972038
http://www.wikidata.org/entity/Q98972039,Q98972039
http://www.wikidata.org/entity/Q98972036,Q98972036
http://www.wikidata.org/entity/Q98972042,Q98972042
http://www.wikidata.org/entity/Q98972043,Q98972043
http://www.wikidata.org/entity/Q98972040,Q98972040
http://www.wikidata.org/entity/Q98972045,Q98972045
http://www.wikidata.org/entity/Q98972050,Q98972050
http://www.wikidata.org/entity/Q98972051,Q98972051
http://www.wikidata.org/entity/Q98972048,Q98972048
http://www.wikidata.org/entity/Q98972049,Q98972049
http://www.wikidata.org/entity/Q98972054,Q98972054
http://www.wikidata.org/entity/Q98972055,Q98972055
http://www.wikidata.org/entity/Q98972052,Q98972052
http://www.wikidata.org/entity/Q98972053,Q98972053
http://www.wikidata.org/entity/Q98972058,Q98972058
http://www.wikidata.org/entity/Q98972059,Q98972059
http://www.wikidata.org/entity/Q98972056,Q98972056
http://www.wikidata.org/entity/Q98972057,Q98972057
http://www.wikidata.org/entity/Q98972062,Q98972062
http://www.wikidata.org/entity/Q98972063,Q98972063
http://www.wikidata.org/entity/Q98972060,Q98972060
http://www.wikidata.org/entity/Q98972064,Q98972064
http://www.wikidata.org/entity/Q98972066,Q98972066
http://www.wikidata.org/entity/Q98972067,Q98972067
http://www.wikidata.org/entity/Q98972065,Q98972065
http://www.wikidata.org/entity/Q98972070,Q98972070
http://www.wikidata.org/entity/Q98972071,Q98972071
http://www.wikidata.org/entity/Q98972068,Q98972068
http://www.wikidata.org/entity/Q98972069,Q98972069
http://www.wikidata.org/entity/Q98972074,Q98972074
http://www.wikidata.org/entity/Q98972075,Q98972075
http://www.wikidata.org/entity/Q98972072,Q98972072
http://www.wikidata.org/entity/Q98972073,Q98972073
http://www.wikidata.org/entity/Q98972078,Q98972078
http://www.wikidata.org/entity/Q98972079,Q98972079
http://www.wikidata.org/entity/Q98972076,Q98972076
http://www.wikidata.org/entity/Q98972077,Q98972077
http://www.wikidata.org/entity/Q98972083,Q98972083
http://www.wikidata.org/entity/Q98972080,Q98972080
http://www.wikidata.org/entity/Q98972081,Q98972081
http://www.wikidata.org/entity/Q98972086,Q98972086
http://www.wikidata.org/entity/Q98972087,Q98972087
http://www.wikidata.org/entity/Q98972084,Q98972084
http://www.wikidata.org/entity/Q98972085,Q98972085
http://www.wikidata.org/entity/Q98972090,Q98972090
http://www.wikidata.org/entity/Q98972091,Q98972091
http://www.wikidata.org/entity/Q98972088,Q98972088
http://www.wikidata.org/entity/Q98972089,Q98972089
http://www.wikidata.org/entity/Q98972094,Q98972094
http://www.wikidata.org/entity/Q98972095,Q98972095
http://www.wikidata.org/entity/Q98972092,Q98972092
http://www.wikidata.org/entity/Q98972093,Q98972093
http://www.wikidata.org/entity/Q98972098,Q98972098
http://www.wikidata.org/entity/Q98972099,Q98972099
http://www.wikidata.org/entity/Q98972096,Q98972096
http://www.wikidata.org/entity/Q98972097,Q98972097
http://www.wikidata.org/entity/Q98972102,Q98972102
http://www.wikidata.org/entity/Q98972103,Q98972103
http://www.wikidata.org/entity/Q98972100,Q98972100
http://www.wikidata.org/entity/Q98972104,Q98972104
http://www.wikidata.org/entity/Q98972105,Q98972105
http://www.wikidata.org/entity/Q98972110,Q98972110
http://www.wikidata.org/entity/Q98972111,Q98972111
http://www.wikidata.org/entity/Q98972108,Q98972108
http://www.wikidata.org/entity/Q98972114,Q98972114
http://www.wikidata.org/entity/Q98972115,Q98972115
http://www.wikidata.org/entity/Q98972113,Q98972113
http://www.wikidata.org/entity/Q98972118,Q98972118
http://www.wikidata.org/entity/Q98972119,Q98972119
http://www.wikidata.org/entity/Q98972116,Q98972116
http://www.wikidata.org/entity/Q98972117,Q98972117
http://www.wikidata.org/entity/Q98972122,Q98972122
http://www.wikidata.org/entity/Q98972120,Q98972120
http://www.wikidata.org/entity/Q98972121,Q98972121
http://www.wikidata.org/entity/Q98972127,Q98972127
http://www.wikidata.org/entity/Q98972124,Q98972124
http://www.wikidata.org/entity/Q98972125,Q98972125
http://www.wikidata.org/entity/Q98972130,Q98972130
http://www.wikidata.org/entity/Q98972131,Q98972131
http://www.wikidata.org/entity/Q98972129,Q98972129
http://www.wikidata.org/entity/Q98972134,Q98972134
http://www.wikidata.org/entity/Q98972132,Q98972132
http://www.wikidata.org/entity/Q98972133,Q98972133
http://www.wikidata.org/entity/Q98972139,Q98972139
http://www.wikidata.org/entity/Q98972137,Q98972137
http://www.wikidata.org/entity/Q98972142,Q98972142
http://www.wikidata.org/entity/Q98972140,Q98972140
http://www.wikidata.org/entity/Q98972141,Q98972141
http://www.wikidata.org/entity/Q98972146,Q98972146
http://www.wikidata.org/entity/Q98972145,Q98972145
http://www.wikidata.org/entity/Q98972151,Q98972151
http://www.wikidata.org/entity/Q98972148,Q98972148
http://www.wikidata.org/entity/Q98972149,Q98972149
http://www.wikidata.org/entity/Q98972154,Q98972154
http://www.wikidata.org/entity/Q98972155,Q98972155
http://www.wikidata.org/entity/Q98972153,Q98972153
http://www.wikidata.org/entity/Q98972158,Q98972158
http://www.wikidata.org/entity/Q98972159,Q98972159
http://www.wikidata.org/entity/Q98972156,Q98972156
http://www.wikidata.org/entity/Q98972157,Q98972157
http://www.wikidata.org/entity/Q98972162,Q98972162
http://www.wikidata.org/entity/Q98972160,Q98972160
http://www.wikidata.org/entity/Q98972161,Q98972161
http://www.wikidata.org/entity/Q98972166,Q98972166
http://www.wikidata.org/entity/Q98972167,Q98972167
http://www.wikidata.org/entity/Q98972164,Q98972164
http://www.wikidata.org/entity/Q98972170,Q98972170
http://www.wikidata.org/entity/Q98972171,Q98972171
http://www.wikidata.org/entity/Q98972168,Q98972168
http://www.wikidata.org/entity/Q98972169,Q98972169
http://www.wikidata.org/entity/Q98972174,Q98972174
http://www.wikidata.org/entity/Q98972172,Q98972172
http://www.wikidata.org/entity/Q98972173,Q98972173
http://www.wikidata.org/entity/Q98972178,Q98972178
http://www.wikidata.org/entity/Q98972179,Q98972179
http://www.wikidata.org/entity/Q98972176,Q98972176
http://www.wikidata.org/entity/Q98972177,Q98972177
http://www.wikidata.org/entity/Q98972183,Q98972183
http://www.wikidata.org/entity/Q98972180,Q98972180
http://www.wikidata.org/entity/Q98972181,Q98972181
http://www.wikidata.org/entity/Q98972184,Q98972184
http://www.wikidata.org/entity/Q98972185,Q98972185
http://www.wikidata.org/entity/Q98972186,Q98972186
http://www.wikidata.org/entity/Q98972187,Q98972187
http://www.wikidata.org/entity/Q98972190,Q98972190
http://www.wikidata.org/entity/Q98972191,Q98972191
http://www.wikidata.org/entity/Q98972188,Q98972188
http://www.wikidata.org/entity/Q98972189,Q98972189
http://www.wikidata.org/entity/Q98972194,Q98972194
http://www.wikidata.org/entity/Q98972195,Q98972195
http://www.wikidata.org/entity/Q98972192,Q98972192
http://www.wikidata.org/entity/Q98972198,Q98972198
http://www.wikidata.org/entity/Q98972199,Q98972199
http://www.wikidata.org/entity/Q98972196,Q98972196
http://www.wikidata.org/entity/Q98972202,Q98972202
http://www.wikidata.org/entity/Q98972203,Q98972203
http://www.wikidata.org/entity/Q98972200,Q98972200
http://www.wikidata.org/entity/Q98972206,Q98972206
http://www.wikidata.org/entity/Q98972207,Q98972207
http://www.wikidata.org/entity/Q98972210,Q98972210
http://www.wikidata.org/entity/Q98972211,Q98972211
http://www.wikidata.org/entity/Q98972209,Q98972209
http://www.wikidata.org/entity/Q98972214,Q98972214
http://www.wikidata.org/entity/Q98972215,Q98972215
http://www.wikidata.org/entity/Q98972213,Q98972213
http://www.wikidata.org/entity/Q98972218,Q98972218
http://www.wikidata.org/entity/Q98972219,Q98972219
http://www.wikidata.org/entity/Q98972216,Q98972216
http://www.wikidata.org/entity/Q98972217,Q98972217
http://www.wikidata.org/entity/Q98972222,Q98972222
http://www.wikidata.org/entity/Q98972223,Q98972223
http://www.wikidata.org/entity/Q98972220,Q98972220
http://www.wikidata.org/entity/Q98972221,Q98972221
http://www.wikidata.org/entity/Q98972226,Q98972226
http://www.wikidata.org/entity/Q98972227,Q98972227
http://www.wikidata.org/entity/Q98972224,Q98972224
http://www.wikidata.org/entity/Q98972230,Q98972230
http://www.wikidata.org/entity/Q98972231,Q98972231
http://www.wikidata.org/entity/Q98972228,Q98972228
http://www.wikidata.org/entity/Q98972229,Q98972229
http://www.wikidata.org/entity/Q98972234,Q98972234
http://www.wikidata.org/entity/Q98972235,Q98972235
http://www.wikidata.org/entity/Q98972233,Q98972233
http://www.wikidata.org/entity/Q98972238,Q98972238
http://www.wikidata.org/entity/Q98972239,Q98972239
http://www.wikidata.org/entity/Q98972236,Q98972236
http://www.wikidata.org/entity/Q98972237,Q98972237
http://www.wikidata.org/entity/Q98972242,Q98972242
http://www.wikidata.org/entity/Q98972243,Q98972243
http://www.wikidata.org/entity/Q98972240,Q98972240
http://www.wikidata.org/entity/Q98972241,Q98972241
http://www.wikidata.org/entity/Q98972246,Q98972246
http://www.wikidata.org/entity/Q98972247,Q98972247
http://www.wikidata.org/entity/Q98972245,Q98972245
http://www.wikidata.org/entity/Q98972250,Q98972250
http://www.wikidata.org/entity/Q98972251,Q98972251
http://www.wikidata.org/entity/Q98972248,Q98972248
http://www.wikidata.org/entity/Q98972249,Q98972249
http://www.wikidata.org/entity/Q98972254,Q98972254
http://www.wikidata.org/entity/Q98972255,Q98972255
http://www.wikidata.org/entity/Q98972252,Q98972252
http://www.wikidata.org/entity/Q98972253,Q98972253
http://www.wikidata.org/entity/Q98972258,Q98972258
http://www.wikidata.org/entity/Q98972259,Q98972259
http://www.wikidata.org/entity/Q98972256,Q98972256
http://www.wikidata.org/entity/Q98972262,Q98972262
http://www.wikidata.org/entity/Q98972263,Q98972263
http://www.wikidata.org/entity/Q98972260,Q98972260
http://www.wikidata.org/entity/Q98972266,Q98972266
http://www.wikidata.org/entity/Q98972267,Q98972267
http://www.wikidata.org/entity/Q98972264,Q98972264
http://www.wikidata.org/entity/Q98972265,Q98972265
http://www.wikidata.org/entity/Q98972270,Q98972270
http://www.wikidata.org/entity/Q98972271,Q98972271
http://www.wikidata.org/entity/Q98972268,Q98972268
http://www.wikidata.org/entity/Q98972269,Q98972269
http://www.wikidata.org/entity/Q98972274,Q98972274
http://www.wikidata.org/entity/Q98972275,Q98972275
http://www.wikidata.org/entity/Q98972272,Q98972272
http://www.wikidata.org/entity/Q98972273,Q98972273
http://www.wikidata.org/entity/Q98972278,Q98972278
http://www.wikidata.org/entity/Q98972279,Q98972279
http://www.wikidata.org/entity/Q98972276,Q98972276
http://www.wikidata.org/entity/Q98972277,Q98972277
http://www.wikidata.org/entity/Q98972282,Q98972282
http://www.wikidata.org/entity/Q98972283,Q98972283
http://www.wikidata.org/entity/Q98972280,Q98972280
http://www.wikidata.org/entity/Q98972286,Q98972286
http://www.wikidata.org/entity/Q98972287,Q98972287
http://www.wikidata.org/entity/Q98972285,Q98972285
http://www.wikidata.org/entity/Q98972291,Q98972291
http://www.wikidata.org/entity/Q98972288,Q98972288
http://www.wikidata.org/entity/Q98972294,Q98972294
http://www.wikidata.org/entity/Q98972295,Q98972295
http://www.wikidata.org/entity/Q98972292,Q98972292
http://www.wikidata.org/entity/Q98972293,Q98972293
http://www.wikidata.org/entity/Q98972299,Q98972299
http://www.wikidata.org/entity/Q98972296,Q98972296
http://www.wikidata.org/entity/Q98972297,Q98972297
http://www.wikidata.org/entity/Q98972302,Q98972302
http://www.wikidata.org/entity/Q98972303,Q98972303
http://www.wikidata.org/entity/Q98972300,Q98972300
http://www.wikidata.org/entity/Q98972306,Q98972306
http://www.wikidata.org/entity/Q98972307,Q98972307
http://www.wikidata.org/entity/Q98972305,Q98972305
http://www.wikidata.org/entity/Q98972310,Q98972310
http://www.wikidata.org/entity/Q98972308,Q98972308
http://www.wikidata.org/entity/Q98972309,Q98972309
http://www.wikidata.org/entity/Q98972314,Q98972314
http://www.wikidata.org/entity/Q98972312,Q98972312
http://www.wikidata.org/entity/Q98972318,Q98972318
http://www.wikidata.org/entity/Q98972319,Q98972319
http://www.wikidata.org/entity/Q98972316,Q98972316
http://www.wikidata.org/entity/Q98972317,Q98972317
http://www.wikidata.org/entity/Q98972322,Q98972322
http://www.wikidata.org/entity/Q98972323,Q98972323
http://www.wikidata.org/entity/Q98972321,Q98972321
http://www.wikidata.org/entity/Q98972326,Q98972326
http://www.wikidata.org/entity/Q98972327,Q98972327
http://www.wikidata.org/entity/Q98972325,Q98972325
http://www.wikidata.org/entity/Q98972330,Q98972330
http://www.wikidata.org/entity/Q98972331,Q98972331
http://www.wikidata.org/entity/Q98972328,Q98972328
http://www.wikidata.org/entity/Q98972329,Q98972329
http://www.wikidata.org/entity/Q98972334,Q98972334
http://www.wikidata.org/entity/Q98972335,Q98972335
http://www.wikidata.org/entity/Q98972332,Q98972332
http://www.wikidata.org/entity/Q98972333,Q98972333
http://www.wikidata.org/entity/Q98972338,Q98972338
http://www.wikidata.org/entity/Q98972339,Q98972339
http://www.wikidata.org/entity/Q98972337,Q98972337
http://www.wikidata.org/entity/Q98972342,Q98972342
http://www.wikidata.org/entity/Q98972340,Q98972340
http://www.wikidata.org/entity/Q98972341,Q98972341
http://www.wikidata.org/entity/Q98972346,Q98972346
http://www.wikidata.org/entity/Q98972347,Q98972347
http://www.wikidata.org/entity/Q98972345,Q98972345
http://www.wikidata.org/entity/Q98972350,Q98972350
http://www.wikidata.org/entity/Q98972348,Q98972348
http://www.wikidata.org/entity/Q98972354,Q98972354
http://www.wikidata.org/entity/Q98972355,Q98972355
http://www.wikidata.org/entity/Q98972352,Q98972352
http://www.wikidata.org/entity/Q98972353,Q98972353
http://www.wikidata.org/entity/Q98972358,Q98972358
http://www.wikidata.org/entity/Q98972359,Q98972359
http://www.wikidata.org/entity/Q98972356,Q98972356
http://www.wikidata.org/entity/Q98972362,Q98972362
http://www.wikidata.org/entity/Q98972363,Q98972363
http://www.wikidata.org/entity/Q98972360,Q98972360
http://www.wikidata.org/entity/Q98972361,Q98972361
http://www.wikidata.org/entity/Q98972366,Q98972366
http://www.wikidata.org/entity/Q98972367,Q98972367
http://www.wikidata.org/entity/Q98972364,Q98972364
http://www.wikidata.org/entity/Q98972365,Q98972365
http://www.wikidata.org/entity/Q98972371,Q98972371
http://www.wikidata.org/entity/Q98972368,Q98972368
http://www.wikidata.org/entity/Q98972369,Q98972369
http://www.wikidata.org/entity/Q98972374,Q98972374
http://www.wikidata.org/entity/Q98972375,Q98972375
http://www.wikidata.org/entity/Q98972372,Q98972372
http://www.wikidata.org/entity/Q98972373,Q98972373
http://www.wikidata.org/entity/Q98972378,Q98972378
http://www.wikidata.org/entity/Q98972379,Q98972379
http://www.wikidata.org/entity/Q98972376,Q98972376
http://www.wikidata.org/entity/Q98972383,Q98972383
http://www.wikidata.org/entity/Q98972381,Q98972381
http://www.wikidata.org/entity/Q98972386,Q98972386
http://www.wikidata.org/entity/Q98972387,Q98972387
http://www.wikidata.org/entity/Q98972384,Q98972384
http://www.wikidata.org/entity/Q98972385,Q98972385
http://www.wikidata.org/entity/Q98972390,Q98972390
http://www.wikidata.org/entity/Q98972391,Q98972391
http://www.wikidata.org/entity/Q98972388,Q98972388
http://www.wikidata.org/entity/Q98972389,Q98972389
http://www.wikidata.org/entity/Q98972395,Q98972395
http://www.wikidata.org/entity/Q98972392,Q98972392
http://www.wikidata.org/entity/Q98972393,Q98972393
http://www.wikidata.org/entity/Q98972399,Q98972399
http://www.wikidata.org/entity/Q98972397,Q98972397
http://www.wikidata.org/entity/Q98972400,Q98972400
http://www.wikidata.org/entity/Q98972405,Q98972405
http://www.wikidata.org/entity/Q98972414,Q98972414
http://www.wikidata.org/entity/Q98972415,Q98972415
http://www.wikidata.org/entity/Q98972413,Q98972413
http://www.wikidata.org/entity/Q98972418,Q98972418
http://www.wikidata.org/entity/Q98972416,Q98972416
http://www.wikidata.org/entity/Q98972422,Q98972422
http://www.wikidata.org/entity/Q98972423,Q98972423
http://www.wikidata.org/entity/Q98972420,Q98972420
http://www.wikidata.org/entity/Q98972426,Q98972426
http://www.wikidata.org/entity/Q98972427,Q98972427
http://www.wikidata.org/entity/Q98972424,Q98972424
http://www.wikidata.org/entity/Q98972425,Q98972425
http://www.wikidata.org/entity/Q98972430,Q98972430
http://www.wikidata.org/entity/Q98972431,Q98972431
http://www.wikidata.org/entity/Q98972428,Q98972428
http://www.wikidata.org/entity/Q98972429,Q98972429
http://www.wikidata.org/entity/Q98972434,Q98972434
http://www.wikidata.org/entity/Q98972435,Q98972435
http://www.wikidata.org/entity/Q98972432,Q98972432
http://www.wikidata.org/entity/Q98972436,Q98972436
http://www.wikidata.org/entity/Q98972437,Q98972437
http://www.wikidata.org/entity/Q98972438,Q98972438
http://www.wikidata.org/entity/Q98972439,Q98972439
http://www.wikidata.org/entity/Q98972443,Q98972443
http://www.wikidata.org/entity/Q98972440,Q98972440
http://www.wikidata.org/entity/Q98972446,Q98972446
http://www.wikidata.org/entity/Q98972447,Q98972447
http://www.wikidata.org/entity/Q98972445,Q98972445
http://www.wikidata.org/entity/Q98972450,Q98972450
http://www.wikidata.org/entity/Q98972451,Q98972451
http://www.wikidata.org/entity/Q98972448,Q98972448
http://www.wikidata.org/entity/Q98972449,Q98972449
http://www.wikidata.org/entity/Q98972454,Q98972454
http://www.wikidata.org/entity/Q98972452,Q98972452
http://www.wikidata.org/entity/Q98972453,Q98972453
http://www.wikidata.org/entity/Q98972458,Q98972458
http://www.wikidata.org/entity/Q98972459,Q98972459
http://www.wikidata.org/entity/Q98972457,Q98972457
http://www.wikidata.org/entity/Q98972462,Q98972462
http://www.wikidata.org/entity/Q98972463,Q98972463
http://www.wikidata.org/entity/Q98972460,Q98972460
http://www.wikidata.org/entity/Q98972461,Q98972461
http://www.wikidata.org/entity/Q98972466,Q98972466
http://www.wikidata.org/entity/Q98972467,Q98972467
http://www.wikidata.org/entity/Q98972465,Q98972465
http://www.wikidata.org/entity/Q98972470,Q98972470
http://www.wikidata.org/entity/Q98972471,Q98972471
http://www.wikidata.org/entity/Q98972468,Q98972468
http://www.wikidata.org/entity/Q98972469,Q98972469
http://www.wikidata.org/entity/Q98972474,Q98972474
http://www.wikidata.org/entity/Q98972475,Q98972475
http://www.wikidata.org/entity/Q98972472,Q98972472
http://www.wikidata.org/entity/Q98972473,Q98972473
http://www.wikidata.org/entity/Q98972478,Q98972478
http://www.wikidata.org/entity/Q98972479,Q98972479
http://www.wikidata.org/entity/Q98972476,Q98972476
http://www.wikidata.org/entity/Q98972482,Q98972482
http://www.wikidata.org/entity/Q98972480,Q98972480
http://www.wikidata.org/entity/Q98972481,Q98972481
http://www.wikidata.org/entity/Q98972486,Q98972486
http://www.wikidata.org/entity/Q98972487,Q98972487
http://www.wikidata.org/entity/Q98972484,Q98972484
http://www.wikidata.org/entity/Q98972485,Q98972485
http://www.wikidata.org/entity/Q98972490,Q98972490
http://www.wikidata.org/entity/Q98972491,Q98972491
http://www.wikidata.org/entity/Q98972488,Q98972488
http://www.wikidata.org/entity/Q98972489,Q98972489
http://www.wikidata.org/entity/Q98972494,Q98972494
http://www.wikidata.org/entity/Q98972495,Q98972495
http://www.wikidata.org/entity/Q98972492,Q98972492
http://www.wikidata.org/entity/Q98972493,Q98972493
http://www.wikidata.org/entity/Q98972498,Q98972498
http://www.wikidata.org/entity/Q98972499,Q98972499
http://www.wikidata.org/entity/Q98972496,Q98972496
http://www.wikidata.org/entity/Q98972497,Q98972497
http://www.wikidata.org/entity/Q98972502,Q98972502
http://www.wikidata.org/entity/Q98972503,Q98972503
http://www.wikidata.org/entity/Q98972501,Q98972501
http://www.wikidata.org/entity/Q98972506,Q98972506
http://www.wikidata.org/entity/Q98972507,Q98972507
http://www.wikidata.org/entity/Q98972504,Q98972504
http://www.wikidata.org/entity/Q98972505,Q98972505
http://www.wikidata.org/entity/Q98972510,Q98972510
http://www.wikidata.org/entity/Q98972511,Q98972511
http://www.wikidata.org/entity/Q98972508,Q98972508
http://www.wikidata.org/entity/Q98972509,Q98972509
http://www.wikidata.org/entity/Q98972514,Q98972514
http://www.wikidata.org/entity/Q98972515,Q98972515
http://www.wikidata.org/entity/Q98972512,Q98972512
http://www.wikidata.org/entity/Q98972513,Q98972513
http://www.wikidata.org/entity/Q98972518,Q98972518
http://www.wikidata.org/entity/Q98972519,Q98972519
http://www.wikidata.org/entity/Q98972516,Q98972516
http://www.wikidata.org/entity/Q98972517,Q98972517
http://www.wikidata.org/entity/Q98972522,Q98972522
http://www.wikidata.org/entity/Q98972523,Q98972523
http://www.wikidata.org/entity/Q98972520,Q98972520
http://www.wikidata.org/entity/Q98972521,Q98972521
http://www.wikidata.org/entity/Q98972526,Q98972526
http://www.wikidata.org/entity/Q98972527,Q98972527
http://www.wikidata.org/entity/Q98972525,Q98972525
http://www.wikidata.org/entity/Q98972530,Q98972530
http://www.wikidata.org/entity/Q98972531,Q98972531
http://www.wikidata.org/entity/Q98972528,Q98972528
http://www.wikidata.org/entity/Q98972529,Q98972529
http://www.wikidata.org/entity/Q98972534,Q98972534
http://www.wikidata.org/entity/Q98972535,Q98972535
http://www.wikidata.org/entity/Q98972533,Q98972533
http://www.wikidata.org/entity/Q98972538,Q98972538
http://www.wikidata.org/entity/Q98972539,Q98972539
http://www.wikidata.org/entity/Q98972536,Q98972536
http://www.wikidata.org/entity/Q98972537,Q98972537
http://www.wikidata.org/entity/Q98972542,Q98972542
http://www.wikidata.org/entity/Q98972543,Q98972543
http://www.wikidata.org/entity/Q98972540,Q98972540
http://www.wikidata.org/entity/Q98972541,Q98972541
http://www.wikidata.org/entity/Q98972546,Q98972546
http://www.wikidata.org/entity/Q98972547,Q98972547
http://www.wikidata.org/entity/Q98972544,Q98972544
http://www.wikidata.org/entity/Q98972545,Q98972545
http://www.wikidata.org/entity/Q98972548,Q98972548
http://www.wikidata.org/entity/Q98972638,"Macedonians in Evla, Resen"
http://www.wikidata.org/entity/Q98972550,Q98972550
http://www.wikidata.org/entity/Q98972551,Q98972551
http://www.wikidata.org/entity/Q98972549,Q98972549
http://www.wikidata.org/entity/Q98972555,Q98972555
http://www.wikidata.org/entity/Q98972552,Q98972552
http://www.wikidata.org/entity/Q98972553,Q98972553
http://www.wikidata.org/entity/Q98972558,Q98972558
http://www.wikidata.org/entity/Q98972559,Q98972559
http://www.wikidata.org/entity/Q98972556,Q98972556
http://www.wikidata.org/entity/Q98972557,Q98972557
http://www.wikidata.org/entity/Q98972562,Q98972562
http://www.wikidata.org/entity/Q98972563,Q98972563
http://www.wikidata.org/entity/Q98972560,Q98972560
http://www.wikidata.org/entity/Q98972566,Q98972566
http://www.wikidata.org/entity/Q98972567,Q98972567
http://www.wikidata.org/entity/Q98972564,Q98972564
http://www.wikidata.org/entity/Q98972565,Q98972565
http://www.wikidata.org/entity/Q98972570,Q98972570
http://www.wikidata.org/entity/Q98972571,Q98972571
http://www.wikidata.org/entity/Q98972568,Q98972568
http://www.wikidata.org/entity/Q98972569,Q98972569
http://www.wikidata.org/entity/Q98972574,Q98972574
http://www.wikidata.org/entity/Q98972575,Q98972575
http://www.wikidata.org/entity/Q98972572,Q98972572
http://www.wikidata.org/entity/Q98972573,Q98972573
http://www.wikidata.org/entity/Q98972578,Q98972578
http://www.wikidata.org/entity/Q98972579,Q98972579
http://www.wikidata.org/entity/Q98972576,Q98972576
http://www.wikidata.org/entity/Q98972577,Q98972577
http://www.wikidata.org/entity/Q98972582,Q98972582
http://www.wikidata.org/entity/Q98972583,Q98972583
http://www.wikidata.org/entity/Q98972580,Q98972580
http://www.wikidata.org/entity/Q98972581,Q98972581
http://www.wikidata.org/entity/Q98972586,Q98972586
http://www.wikidata.org/entity/Q98972587,Q98972587
http://www.wikidata.org/entity/Q98972584,Q98972584
http://www.wikidata.org/entity/Q98972585,Q98972585
http://www.wikidata.org/entity/Q98972590,Q98972590
http://www.wikidata.org/entity/Q98972591,Q98972591
http://www.wikidata.org/entity/Q98972588,Q98972588
http://www.wikidata.org/entity/Q98972589,Q98972589
http://www.wikidata.org/entity/Q98972594,Q98972594
http://www.wikidata.org/entity/Q98972595,Q98972595
http://www.wikidata.org/entity/Q98972592,Q98972592
http://www.wikidata.org/entity/Q98972593,Q98972593
http://www.wikidata.org/entity/Q98972598,Q98972598
http://www.wikidata.org/entity/Q98972599,Q98972599
http://www.wikidata.org/entity/Q98972597,Q98972597
http://www.wikidata.org/entity/Q98972602,Q98972602
http://www.wikidata.org/entity/Q98972603,Q98972603
http://www.wikidata.org/entity/Q98972600,Q98972600
http://www.wikidata.org/entity/Q98972606,Q98972606
http://www.wikidata.org/entity/Q98972607,Q98972607
http://www.wikidata.org/entity/Q98972604,Q98972604
http://www.wikidata.org/entity/Q98972605,Q98972605
http://www.wikidata.org/entity/Q98972610,Q98972610
http://www.wikidata.org/entity/Q98972611,Q98972611
http://www.wikidata.org/entity/Q98972608,Q98972608
http://www.wikidata.org/entity/Q98972609,Q98972609
http://www.wikidata.org/entity/Q98972615,Q98972615
http://www.wikidata.org/entity/Q98972612,Q98972612
http://www.wikidata.org/entity/Q98972613,Q98972613
http://www.wikidata.org/entity/Q98972619,Q98972619
http://www.wikidata.org/entity/Q98972616,Q98972616
http://www.wikidata.org/entity/Q98972617,Q98972617
http://www.wikidata.org/entity/Q98972622,Q98972622
http://www.wikidata.org/entity/Q98972623,Q98972623
http://www.wikidata.org/entity/Q98972621,Q98972621
http://www.wikidata.org/entity/Q98972627,Q98972627
http://www.wikidata.org/entity/Q98972624,Q98972624
http://www.wikidata.org/entity/Q98972625,Q98972625
http://www.wikidata.org/entity/Q98972630,Q98972630
http://www.wikidata.org/entity/Q98972631,Q98972631
http://www.wikidata.org/entity/Q98972629,Q98972629
http://www.wikidata.org/entity/Q98972634,Q98972634
http://www.wikidata.org/entity/Q98972632,Q98972632
http://www.wikidata.org/entity/Q98972633,Q98972633
http://www.wikidata.org/entity/Q98972639,Q98972639
http://www.wikidata.org/entity/Q98972636,Q98972636
http://www.wikidata.org/entity/Q98972637,Q98972637
http://www.wikidata.org/entity/Q98972642,Q98972642
http://www.wikidata.org/entity/Q98972643,Q98972643
http://www.wikidata.org/entity/Q98972640,Q98972640
http://www.wikidata.org/entity/Q98972641,Q98972641
http://www.wikidata.org/entity/Q98972646,Q98972646
http://www.wikidata.org/entity/Q98972647,Q98972647
http://www.wikidata.org/entity/Q98972644,Q98972644
http://www.wikidata.org/entity/Q98972645,Q98972645
http://www.wikidata.org/entity/Q98972650,Q98972650
http://www.wikidata.org/entity/Q98972651,Q98972651
http://www.wikidata.org/entity/Q98972648,Q98972648
http://www.wikidata.org/entity/Q98972649,Q98972649
http://www.wikidata.org/entity/Q98972654,Q98972654
http://www.wikidata.org/entity/Q98972655,Q98972655
http://www.wikidata.org/entity/Q98972652,Q98972652
http://www.wikidata.org/entity/Q98972653,Q98972653
http://www.wikidata.org/entity/Q98972658,Q98972658
http://www.wikidata.org/entity/Q98972656,Q98972656
http://www.wikidata.org/entity/Q98972657,Q98972657
http://www.wikidata.org/entity/Q98972663,Q98972663
http://www.wikidata.org/entity/Q98972661,Q98972661
http://www.wikidata.org/entity/Q98972667,Q98972667
http://www.wikidata.org/entity/Q98972664,Q98972664
http://www.wikidata.org/entity/Q98972665,Q98972665
http://www.wikidata.org/entity/Q98972671,Q98972671
http://www.wikidata.org/entity/Q98972669,Q98972669
http://www.wikidata.org/entity/Q98972674,Q98972674
http://www.wikidata.org/entity/Q98972675,Q98972675
